名称,避難が予想される住民の地区名,,,指定場所,市町村名,種別,災害区分,"土砂災害・浸水・津波浸水予測地域","緊急避難先レベル",,耐震性,備蓄の有無,備蓄品目,,,標高（m）,"経度：東経(世界測地系10進法)","緯度：北緯(世界測地系10進法)",発電機,,,"施設面積（㎡）",,収容人数,収容人数(一時）,所在地,備考
田尻集会所,田尻,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,83,135.3143110 ,33.9345790 ,,,,128,,43,,日高川町大字田尻161,
旧役場川中支所,田尻,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,84,135.3132700 ,33.9331910 ,,,,240,,80,,日高川町大字田尻117-1,
三佐集会所,三佐,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,92,135.3132060 ,33.9280320 ,,,,122,,41,,日高川町大字三佐296-2,
老星集会所,老星,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,74,135.2948590 ,33.9255880 ,,,,76,,25,,日高川町大字老星141-1,
大又集会所,大又,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,119,135.2838190 ,33.9232200 ,,,,65,,22,,日高川町大字大又113,
坂野川集会所,坂野川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,76,135.2918020 ,33.9292470 ,,,,288,,96,,日高川町大字坂野川194-1,
佐井集会所,佐井,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,68,135.2924020 ,33.9411220 ,,,,245,,82,,日高川町大字佐井212-1,
生活改善センター,原日浦,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,118,135.3362350 ,33.9755870 ,,,,96,,32,,日高川町大字原日浦191,
西鶴記念交流館,三十木,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,105,135.3245780 ,33.9721840 ,,,,229,500,243,,日高川町大字三十木96,
姉子集会所,姉子,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,108,135.3256620 ,33.9750310 ,,,,120,,40,,日高川町大字姉子136,
広瀬集会所,広瀬,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,84,135.2930190 ,33.9695240 ,,,,88,,29,,日高川町大字高津尾391,
中木集会所,中木,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,69,135.2973750 ,33.9455050 ,,,,102,,34,,日高川町大字高津尾990,
尾曽集会所,尾曽,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,63,135.2955080 ,33.9600920 ,,,,134,,45,,日高川町大字高津尾685,
日高川地域交流センター,高津尾 西原 本郷 尾曽 中木 広瀬,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,51,135.2962810 ,33.9588990 ,,,,1000,8400,3133,,日高川町大字高津尾735,太陽光発電有り
新田集会所,本郷,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,59,135.2882130 ,33.9584190 ,,,,145,,48,,日高川町大字高津尾1060,
本郷集会所,本郷,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,55,135.2886630 ,33.9616930 ,,,,105,,35,,日高川町大字高津尾124-2,
西原集会所,西原,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,59,135.2867480 ,33.9609020 ,,,,111,,37,,日高川町大字西原47-1,
上滝本集会所,上滝本,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,耐震化済　,,,,,54,135.2766950 ,33.9573700 ,,,,180,,60,,日高川町大字船津531,
高齢者等活動生活支援促進施設,下滝本,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,48,135.2680050 ,33.9575120 ,,,,227,,76,,日高川町大字船津554-1,
中津小学校,坂本  岡本  小津茂 上滝本 下滝本,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,発電機・投光器・毛布,43,135.2722960 ,33.9569160 ,○,,○,510,3700,1403,,日高川町大字船津1507,
小津茂集会所,小津茂,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,49,135.2642280 ,33.9545310 ,,,,90,,30,,日高川町大字船津659-1,
岡本集会所,岡本,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,47,135.2665480 ,33.9523566 ,,,,70,,23,,日高川町大字船津1315-2,
女性若者等交流活動支援施設,坂本,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,40,135.2652480 ,33.9447680 ,,,,142,,47,,日高川町大字船津1110-1,
松瀬コミュニティセンター,松瀬,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,26.3,135.2161620 ,33.9209852 ,,,,120,,40,,日高川町大字松瀬564-3,
和佐公民館,和佐,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆☆,,耐震　,,,,,17.8,135.2099520 ,33.9004410 ,,,,80,,27,,日高川町大字和佐541-1,
南山若者センター,和佐,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,耐震　,,,,,50.6,135.1999480 ,33.8880215 ,,,,250,1600,616,,日高川町大字和佐1030-90,
江川コミュニティセンター,江川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,23.8,135.2271960 ,33.8896880 ,,,,180,,60,,日高川町大字江川2087-1,
三津川公民館,三津川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,92,135.2547190 ,33.9021098 ,,,,60,,20,,日高川町大字山野3203-6,
大滝川集会施設,大滝川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,111,135.2700680 ,33.8977780 ,,,,65,,22,,日高川町大字山野3040-2,
市川集会所,市川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,99,135.2544040 ,33.8781000 ,,,,43,,14,,日高川町大字山野1103,
山野会館,山野  市川  大滝川 三津川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,58.5,135.2477200 ,33.8919763 ,,,,90,,30,,日高川町大字山野339-1,
藤野川会館,藤野川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,112,135.2673450 ,33.9314635 ,,,,25,,8,,日高川町大字藤野川128-4,
伊藤川集会所,伊藤川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,土砂災害予測地域　浸水予測地域　,☆,,耐震　,,,,,103.8,135.2475790 ,33.9247402 ,,,,25,,8,,日高川町大字伊藤川23-2,
三百瀬公民館,三百瀬,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,38,135.2432990 ,33.9402017 ,,,,130,,43,,日高川町大字三百瀬477-2,
平川生活改善センター,平川,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,,,,,,34.8,135.2466530 ,33.9445650 ,,,,60,,20,,日高川町大字平川447-1,
蛇尾集会所,蛇尾,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,62.2,135.2179150 ,33.9345340 ,,,,30,,10,,日高川町大字蛇尾438-17,
早蘇中学校,玄子 早藤 蛇尾 平川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,有,○,,発電機・投光器・毛布,108.7,135.2231080 ,33.9355090 ,○,,○,1039,9200,3413,,日高川町大字蛇尾476-19,
老人憩の家,早藤,,,,日高川町,避難所を兼ねる避難場所,洪水　,土砂災害予測地域　浸水予測地域　,☆,,非耐震,,,,,34.7,135.2135570 ,33.9256300 ,,,,80,,27,,日高川町大字早藤444-1,
早藤集会所,早藤,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,耐震　,,,,,26.8,135.2122940 ,33.9244480 ,,,,40,,13,,日高川町大字早藤101,
玄子集会所,玄子 早藤,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,23.9,135.2080530 ,33.9238980 ,,,,40,,13,,日高川町大字玄子536-1,
若野コミュニティセンター,若野,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,21,135.1992150 ,33.8981400 ,,,,120,,40,,日高川町大字若野282,
入野集落センター,入野,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,,,,,,22,135.2125320 ,33.9105480 ,,,,70,,23,,日高川町大字入野179-1,
かわべ保育所,小熊,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,31.8,135.1977260 ,33.9087090 ,,,,250,2000,750,,日高川町大字小熊6076,
小熊児童館,小熊,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,非耐震,,,,,22.4,135.1896800 ,33.9079970 ,,,,150,,50,,日高川町大字小熊3396-2,
土生会館,土生,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,耐震　,,,,,18.3,135.1840420 ,33.9144534 ,,,,140,,47,,日高川町大字土生715-2,
鐘巻会館,鐘巻,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,16.3,135.1740520 ,33.9166836 ,,,,70,,23,,日高川町大字鐘巻1469,
千津川福祉会館,千津川,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,,,,,,46.5,135.1855630 ,33.9258440 ,,,,70,,23,,日高川町大字千津川4600-1,
千津川コミュニティセンター,千津川,,,,日高川町,避難所を兼ねる避難場所,洪水　地震　,,☆☆☆,,耐震　,,,,,66.4,135.1821490 ,33.9305975 ,,,,130,,43,,日高川町大字千津川5136-1,
中津川農業会館,中津川,,,,日高川町,避難所を兼ねる避難場所,洪水　,,☆☆☆,,,,,,,78,135.1996180 ,33.9329374 ,,,,120,,40,,日高川町大字中津川1128-1,
上下水道課庁舎,平,,,,白浜町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　,浸水予測地域　,☆,,耐震　,有,○,,簡易トイレセット・発電機セット、ハロゲン投光機セット,9.5,135.4040990 ,33.6678979 ,○,,○,,,120,,白浜町平956,
町立体育館,平間  ,,,,白浜町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　,浸水予測地域　,☆☆,,,有,○,,簡易トイレセット、発電機セット、ハロゲン投光機セット,12,135.3999923 ,33.6609307 ,○,,○,,,522,,白浜町十九渕237,
川添山村活性化支援センター,市鹿野、滝、上露,,,,白浜町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　,,☆☆☆,,耐震　,有,○,,簡易トイレセット・発電機セット、ハロゲン投光機セット,77,135.5338370 ,33.6579350 ,○,,○,,,59,,白浜町市鹿野1100,
旧玉伝小学校,城、小川、宇津木、大、玉伝、川原谷,,,,白浜町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　,土砂災害予測地域　,☆☆,,耐震　,有,○,,簡易トイレセット・発電機セット、ハロゲン投光機セット,41,135.5093240 ,33.6539990 ,○,,○,,,128,,白浜町大42,
安居集会所,安居、寺山、中嶋、向平、久木,,,,白浜町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　,,☆☆☆,,耐震　,有,○,,簡易トイレセット・発電機セット、ハロゲン投光機セット,16,135.4823020 ,33.6073930 ,○,,○,,,15,,白浜町安居6,
田野井地区３（天徳寺敷地）,田野井,,,,白浜町,避難場所,津波,,,☆☆☆,,,,,,13,135.4491230 ,33.5958560 ,,,,,,,,白浜町田野井936,
田野井地区２（旧田野井小学校敷地）,田野井,,,,白浜町,避難場所,津波,,,☆☆☆,,,,,,12,135.4501650 ,33.5937180 ,,,,,,,,白浜町田野井524,
田野井地区１（田野井会館敷地）,田野井,,,,白浜町,避難場所,津波,,,☆☆☆,,,,,,9,135.4482600 ,33.5934540 ,,,,,,,,白浜町田野井544,
田野井会館,田野井 口ヶ谷,,,,白浜町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　,,☆☆☆,,,有,○,,簡易トイレセット・発電機セット、ハロゲン投光機セット,9,135.4482600 ,33.5934540 ,○,,○,,,65,,白浜町田野井544,
安宅地区６（宝谷避難場所）,安宅,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,23.2,135.4767850 ,33.5814810 ,,,,,,,,白浜町安宅749,
安宅地区５（八幡神社敷地）,安宅,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,9.3,135.4641600 ,33.5817250 ,,,,,,,,白浜町矢田18,
安宅地区４（安宅観音敷地）,安宅,,,,白浜町,避難場所,津波,,,☆☆☆,,,,,,7.1,135.4675900 ,33.5771410 ,,,,,,,,白浜町安宅493-1,
安宅地区３（開墾地）,安宅,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,34.1,135.4667220 ,33.5809660 ,,,,,,,,白浜町安宅763,
安宅地区２（安楽寺敷地）,安宅,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,13.8,135.4745210 ,33.5816380 ,,,,,,,,白浜町安宅386,
安宅地区１（住民交流センター敷地）,安宅,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,6.8,135.4695760 ,33.5784840 ,,,,,,,,白浜町安宅464-1,
住民交流センター,塩野 矢田 安宅,,,,白浜町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　,土砂災害予測地域　,☆☆,,,有,○,,簡易トイレセット・発電機セット、ハロゲン投光機セット,6.8,135.4695760 ,33.5784840 ,○,,○,,,204,,白浜町安宅464-1,
矢田地区２（宝勝寺敷地）,矢田,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,15.4,135.4638540 ,33.5862270 ,,,,,,,,白浜町矢田423,
矢田地区１（裏山）,矢田,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,22,135.4584100 ,33.5830030 ,,,,,,,,白浜町矢田602-1,
大古地区６（山崎前避難場所）,大古,,,,白浜町,避難場所,津波,,,☆☆☆,,,,,,22.6,135.4566880 ,33.5791960 ,,,,,,,,白浜町大古768-2,
大古地区５（秋葉山避難場所）,大古,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,20.9,135.4547710 ,33.5744790 ,,,,,,,,白浜町大古799,
大古地区４（瀬田谷避難場所）,大古,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,21.5,135.4527360 ,33.5733280 ,,,,,,,,白浜町大古804,
大古地区３（梵音寺付近）,大古,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,17.2,135.4514720 ,33.5704800 ,,,,,,,,白浜町日置804-6,
大古地区２（アンソレイユ日置敷地）,大古,,,,白浜町,避難場所,津波,,,☆☆☆,,,,,,8,135.4590950 ,33.5799100 ,,,,,,,,白浜町大古13,
アンソレイユ日置,大古 矢田 ,,,,白浜町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　,,☆☆☆,,耐震　,有,○,,簡易トイレセット・発電機セット、ハロゲン投光機セット,8,135.4590950 ,33.5799100 ,○,,○,,,20,,白浜町大古13,
大古地区１（長寿寺敷地）,大古,,,,白浜町,避難場所,津波,,,☆☆☆,,,,,,10,135.4603720 ,33.5786720 ,,,,,,,,白浜町大古144-1,
塩野地区６（県道日置川すさみ線）,塩野,,,,白浜町,避難場所,津波,,,☆☆☆,,,,,,22.1,135.4504380 ,33.5510970 ,,,,,,,,白浜町塩野431-2,旧国道
塩野地区５（県道日置川すさみ線）,塩野,,,,白浜町,避難場所,津波,,,☆☆☆,,,,,,19.7,135.4613470 ,33.5518450 ,,,,,,,,白浜町塩野503-7,旧国道
塩野地区４（日置川ごみ焼却場敷地）,塩野,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,29.3,135.4520000 ,33.5618230 ,,,,,,,,白浜町塩野2119-4,
塩野地区３（生駒神社敷地）,塩野,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,12.1,135.4606530 ,33.5553160 ,,,,,,,,白浜町塩野477,
塩野地区２（塩野薬師敷地）,塩野,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,15.9,135.4597220 ,33.5682930 ,,,,,,,,白浜町塩野116,
塩野地区１（塩野青年会館奥）,塩野,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,8.8,135.4611600 ,33.5703360 ,,,,,,,,白浜町塩野25,
日置川拠点公民館,笠甫 志原 日置、塩野,,,,白浜町,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　高潮　内水氾濫　,土砂災害予測地域　津波浸水予測地域,☆,,,有,○,,簡易トイレセット・発電機セット、ハロゲン投光機セット,9,135.4393600 ,33.5672380 ,○,,○,,,417,,白浜町日置980-1,
日置地区３（松原避難場所）,日置,,,,白浜町,避難場所,津波,,,☆☆☆,,,,,,30,135.4377570 ,33.5695490 ,,,,,,,,白浜町日置2042-31,
日置地区２（寺山避難場所）,日置,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,50.8,135.4429380 ,33.5669500 ,,,,,,,,白浜町日置2059-1,
日置地区１（村島避難場所）,日置,,,,白浜町,避難場所,津波,土砂災害予測地域　,,☆☆☆,,,,,,25,135.4339920 ,33.5696660 ,,,,,,,,白浜町日置2039,
