"避難先名称","避難が予想される住民の地区名","指定場所","管轄市町村名","避難種別","災害区分","土砂災害・浸水・津波浸水予測地域","緊急避難場所レベル（風水害）","緊急避難場所レベル（津波）","耐震性","備蓄の有無","備蓄品目（備蓄の有無）","備蓄品目（食料の有無）","備蓄品目（備蓄品目）","標高（メートル）","経度：東経（世界測地系10進法）","緯度：北緯（世界測地系10進法）","発電機（発電機の有無）","発電機（発動発電機（可搬型））","発電機（自家発電機）","施設面積（平米）屋内","施設面積（平米）屋外","収容人数","収容人数（一時）","所在地","備考1","備考２-１","備考２-２"
"大乗郷","鬮野川","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",9,135.776967,33.4830771,"","","",0,0,0,20,"串本町鬮野川0-0","","",""
"釣り公園裏山","樫野","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",30,135.849701,33.470748,"","","",0,0,0,15,"串本町樫野0-0","","",""
"須江崎の坂","須江","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",34,135.827269,33.4553796,"","","",0,0,0,25,"串本町須江0-0","","",""
"須江消防屯所","須江","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",27,135.825819969177,33.4565080841332,"","","",0,0,0,35,"串本町須江0-0","","",""
"中尾の坂","須江","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",21,135.826925039291,33.4571883663323,"","","",0,0,0,30,"串本町須江0-0","","",""
"カケノ農道","須江","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",31,135.829974,33.4586677,"","","",0,0,0,15,"串本町須江0-0","","",""
"旧須江小学校","須江","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",53,135.827300548553,33.4595133694749,"","","",0,0,0,20,"串本町須江0-0","","",""
"大島保育所裏山","大島","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",27,135.809431,33.476626,"","","",0,0,0,30,"串本町大島0-0","","",""
"温泉前","大島","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",24,135.804044,33.47172,"","","",0,0,0,40,"串本町大島0-0","","",""
"水門神社","大島","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",39,135.804724,33.4716371,"","","",0,0,0,50,"串本町大島73-2","","",""
"忠魂碑","大島","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",20,135.802515,33.4698348,"","","",0,0,0,30,"串本町大島0-0","","",""
"打越","大島","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",11,135.800743,33.4692205,"","","",0,0,0,20,"串本町大島0-0","","",""
"水谷高台","大島","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","有","○","","",12,135.800360441207,33.4669489330185,"","","",0,0,0,15,"串本町大島0-0","","",""
"薬師堂（観福寺）","出雲","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",18,135.793377,33.4514205,"","","",0,0,0,4,"串本町出雲87-2","","",""
"西の丘","出雲","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",43,135.792291,33.449898,"","","",0,0,0,20,"串本町出雲0-0","","",""
"出雲集会所裏山","出雲","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",42,135.791563,33.4492645,"","","",0,0,0,35,"串本町出雲0-0","","",""
"牛尾野","出雲","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",31,135.791717,33.4532677,"","","",0,0,0,30,"串本町出雲0-0","","",""
"ジョロコシ","出雲","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",36,135.791642,33.4515854,"","","",0,0,0,20,"串本町出雲0-0","","",""
"墓地付近","出雲","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",43,135.790882,33.449891,"","","",0,0,0,30,"串本町出雲0-0","","",""
"墓地登り口","出雲","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.79007,33.4513375,"","","",0,0,0,30,"串本町出雲0-0","","",""
"竹林裏","出雲","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",10,135.789995,33.449383,"","","",0,0,0,30,"串本町出雲0-0","","",""
"イカシキ","出雲","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",22,135.791185,33.455282,"","","",0,0,0,15,"串本町出雲0-0","","",""
"旧小学校跡付近","出雲","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",43,135.789585,33.453288,"","","",0,0,0,15,"串本町出雲0-0","","",""
"周遊道路","出雲","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",20,135.785274,33.448748,"","","",0,0,0,50,"串本町出雲0-0","","",""
"ヘイチの坂","出雲","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",19,135.787757,33.449965,"","","",0,0,0,40,"串本町出雲0-0","","",""
"出雲小学校","出雲","津波避難目標地点","串本町","避難場所","洪水　崖崩れ・土石流及び地滑り　津波　","","☆☆☆","☆☆☆","耐震　","有","○","○","アルファ米",46,135.7856947,33.4478226,"","","",0,0,0,50,"串本町出雲1617-21","","",""
"潮岬幼稚園","潮岬","","串本町","避難場所","洪水　崖崩れ・土石流及び地滑り　津波　","","☆☆☆","☆☆☆","耐震　","","","","",52,135.756695,33.4477488,"","","",0,0,0,50,"串本町潮岬3349-1","","",""
"消防防災センター（消防本部・串本消防署）","サンゴ台","津波避難目標地点","串本町","避難場所","洪水　崖崩れ・土石流及び地滑り　津波　","","☆","☆☆☆","耐震　","","","","",24,135.787076,33.482602,"○","","",0,0,0,30,"串本町サンゴ台1256-1","","",""
"総合運動公園","サンゴ台","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",40,135.784299373626,33.4828740634527,"","","",0,0,0,300,"串本町サンゴ台0-0","","",""
"イベント広場","サンゴ台","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",30,135.78413,33.4802925,"","","",0,0,0,200,"串本町サンゴ台0-0","","",""
"雨天練習場付近","サンゴ台","津波避難目標地点","串本町","避難場所","崖崩れ・土石流及び地滑り　津波　","","","☆☆☆","","","","","",12,135.783392786979,33.4800955425919,"","","",0,0,0,200,"串本町サンゴ台0-0","","",""
"矢ノ熊谷","串本","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.779636,33.4754566,"","","",0,0,0,50,"串本町串本0-0","","",""
"矢ノ熊踏切急傾斜上","串本","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",26,135.780031,33.4744828,"","","",0,0,0,50,"串本町串本0-0","","",""
"奥の谷","串本","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",20,135.776926,33.4769446,"","","",0,0,0,30,"串本町串本0-0","","",""
"尾の浦奥","串本","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",13,135.78415185213,33.4603301267137,"","","",0,0,0,20,"串本町串本0-0","","",""
"Aコープ付近登り口","串本","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",15,135.781544744968,33.4618741125267,"","","",0,0,0,50,"串本町串本0-0","","",""
"串本中学校裏山","串本","緊急避難は校舎3階以上","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",13,135.780759,33.462984,"","","",0,0,0,60,"串本町串本0-0","","",""
"雇用促進住宅","串本","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",16,135.77713,33.4617108,"","","",0,0,0,200,"串本町串本0-0","","",""
"ギオン山","串本","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",17,135.775413,33.4681129,"","","",0,0,0,50,"串本町串本0-0","","",""
"幼稚園横高台","串本","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",16,135.776778,33.4728793,"","","",0,0,0,70,"串本町串本0-0","","",""
"西の岡（墓地上）","串本","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",40,135.7752764225,33.4733613985012,"","","",0,0,0,50,"串本町串本0-0","","",""
"西の岡（図書館裏山）","串本","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",17,135.776189,33.4712805,"","","",0,0,0,100,"串本町串本0-0","","",""
"串本小学校裏山","串本","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",17,135.775888,33.4714024,"","","",0,0,0,100,"串本町串本0-0","","",""
"西の岡（本町通り裏山）","串本","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",30,135.775559,33.4705076,"","","",0,0,0,150,"串本町串本0-0","","",""
"エビス山","串本","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",13,135.774175,33.4730166,"","","",0,0,0,20,"串本町串本0-0","","",""
"マリンセンター裏山","串本","津波避難目標地点","串本町","避難場所","津波　","土砂災害予測地域　","","☆☆☆","","","","","",19,135.773826,33.4733706,"","","",0,0,0,25,"串本町串本0-0","","",""
"地蔵道","串本","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",32,135.773532,33.4737262,"","","",0,0,0,30,"串本町串本0-0","","",""
"西の岡（袋側）","串本","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",48,135.774499,33.4737291,"","","",0,0,0,150,"串本町串本0-0","","",""
"備蓄倉庫前（西の岡）","串本","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",22,135.775323,33.473232,"","","",0,0,0,200,"串本町串本0-0","","",""
"渡船前","串本","津波避難目標地点","串本町","避難場所","津波　","","","☆☆☆","","","","","",21,135.775833,33.477394,"","","",0,0,0,20,"串本町串本0-0","","",""
"くしもとこども園（つばき園舎）","串本","","串本町","避難場所","洪水　","土砂災害予測地域　津波浸水予測地域","☆","","耐震　","","","","",6,135.7776489,33.47297,"","","",759,0,0,253,"串本町串本508-3","","",""
"くしもとこども園（さくら園舎）","串本","","串本町","避難場所","洪水　","土砂災害予測地域　津波浸水予測地域","☆☆☆","","耐震　","","","","",5,135.780972,33.468914,"","","",1222,0,0,407,"串本町串本502-0","","",""
"和歌山東漁協津波避難タワー","串本","津波避難目標地点","串本町","避難場所","津波　","津波浸水予測地域","","☆","耐震　","","","","",18,135.781631,33.466247,"","","",0,214,0,71,"串本町串本1885-1","","",""
"津波避難タワー（串本）","串本","津波避難目標地点","串本町","避難場所","津波　","津波浸水予測地域","","☆","耐震　","有","○","","簡易トイレ、毛布、ブルーシート",10,135.778755,33.464219,"","","",0,35,0,12,"串本町串本1434-1","","",""
"串本警察署（屋上）","串本","津波避難目標地点","串本町","避難場所","津波　","津波浸水予測地域","","☆","耐震　","","","","",14,135.785571,33.478288,"","","",0,644,0,215,"串本町串本2114-0","","",""
"成和ビル（屋上）","串本","津波避難目標地点","串本町","避難場所","津波　","津波浸水予測地域","","☆","耐震　","有","○","","簡易トイレ",13,135.782079,33.471759,"","","",0,210,0,70,"串本町串本2304-0","","",""
"紀乃国屋ビル（屋上）","串本","津波避難目標地点","串本町","避難場所","津波　","津波浸水予測地域","","☆","耐震　","有","○","","簡易トイレ",12,135.781456,33.472252,"","","",0,209,0,70,"串本町串本1801-0","","",""
